id,@id,geometry,lat_lon,centroid
way/1061126620,way/1061126620,"POLYGON ((701839.2029407229 3049543.6552230553, 701848.0127062909 3049541.9829352507, 701849.1043255175 3049547.6648246567, 701840.3042567773 3049549.348355381, 701839.2029407229 3049543.6552230553))","[(701839.2029407229, 3049543.6552230553), (701848.0127062909, 3049541.9829352507), (701849.1043255175, 3049547.6648246567), (701840.3042567773, 3049549.348355381), (701839.2029407229, 3049543.6552230553)]",POINT (701844.1543529694 3049545.66275408)
way/1061126621,way/1061126621,"POLYGON ((701826.5455059086 3049524.0826921808, 701843.1919244815 3049518.649348718, 701845.458785316 3049525.5477022524, 701828.8125575458 3049530.96996131, 701826.5455059086 3049524.0826921808))","[(701826.5455059086, 3049524.0826921808), (701843.1919244815, 3049518.649348718), (701845.458785316, 3049525.5477022524), (701828.8125575458, 3049530.96996131), (701826.5455059086, 3049524.0826921808)]",POINT (701836.0041573908 3049524.8116533193)
way/1061127206,way/1061127206,"POLYGON ((701530.604432005 3049879.6916239923, 701536.3494895003 3049876.9488846376, 701540.4471196308 3049885.4512741175, 701534.7020648792 3049888.1940113897, 701530.604432005 3049879.6916239923))","[(701530.604432005, 3049879.6916239923), (701536.3494895003, 3049876.9488846376), (701540.4471196308, 3049885.4512741175), (701534.7020648792, 3049888.1940113897), (701530.604432005, 3049879.6916239923)]",POINT (701535.5257763582 3049882.5714481417)
way/1061127207,way/1061127207,"POLYGON ((701516.2101190886 3049873.1919046696, 701522.429037114 3049871.066584178, 701524.7674952663 3049877.821963105, 701518.548580068 3049879.9472822426, 701516.2101190886 3049873.1919046696))","[(701516.2101190886, 3049873.1919046696), (701522.429037114, 3049871.066584178), (701524.7674952663, 3049877.821963105), (701518.548580068, 3049879.9472822426), (701516.2101190886, 3049873.1919046696)]",POINT (701520.4888078186 3049875.506933273)
way/1061127208,way/1061127208,"POLYGON ((701501.1229867648 3049864.3753379565, 701513.0295481002 3049859.9940026635, 701515.6972113091 3049867.1538259876, 701503.7807798303 3049871.5349955447, 701501.1229867648 3049864.3753379565))","[(701501.1229867648, 3049864.3753379565), (701513.0295481002, 3049859.9940026635), (701515.6972113091, 3049867.1538259876), (701503.7807798303, 3049871.5349955447), (701501.1229867648, 3049864.3753379565)]",POINT (701508.408255199 3049865.7648024377)
way/1061127209,way/1061127209,"POLYGON ((701513.591712815 3049858.8505493626, 701522.3283791237 3049855.6029335335, 701526.2649386972 3049866.0866727824, 701517.5284610488 3049869.3232046007, 701513.591712815 3049858.8505493626))","[(701513.591712815, 3049858.8505493626), (701522.3283791237, 3049855.6029335335), (701526.2649386972, 3049866.0866727824), (701517.5284610488, 3049869.3232046007), (701513.591712815, 3049858.8505493626)]",POINT (701519.9289011082 3049862.465209009)
way/1061127210,way/1061127210,"POLYGON ((701519.217141327 3049843.592146691, 701527.3124451002 3049840.300707434, 701535.5280864413 3049860.265206637, 701527.4327927394 3049863.5566398734, 701519.217141327 3049843.592146691))","[(701519.217141327, 3049843.592146691), (701527.3124451002, 3049840.300707434), (701535.5280864413, 3049860.265206637), (701527.4327927394, 3049863.5566398734), (701519.217141327, 3049843.592146691)]",POINT (701527.3726155485 3049851.928672927)
way/1061127211,way/1061127211,"POLYGON ((701538.0619537105 3049849.17878702, 701543.9610276273 3049847.280963522, 701545.6628390686 3049852.5073590456, 701539.7637672675 3049854.405181599, 701538.0619537105 3049849.17878702))","[(701538.0619537105, 3049849.17878702), (701543.9610276273, 3049847.280963522), (701545.6628390686, 3049852.5073590456), (701539.7637672675, 3049854.405181599), (701538.0619537105, 3049849.17878702)]",POINT (701541.8623968883 3049850.843072628)
way/1061127212,way/1061127212,"POLYGON ((701551.3321306066 3049832.1954483055, 701560.3320169913 3049830.3598490735, 701562.7930657502 3049842.2601717976, 701553.783311703 3049844.095605883, 701551.3321306066 3049832.1954483055))","[(701551.3321306066, 3049832.1954483055), (701560.3320169913, 3049830.3598490735), (701562.7930657502, 3049842.2601717976), (701553.783311703, 3049844.095605883), (701551.3321306066, 3049832.1954483055)]",POINT (701557.0604774595 3049837.228781153)
way/1061127213,way/1061127213,"POLYGON ((701535.9487267743 3049837.1511997245, 701543.1508378264 3049834.111055317, 701547.3540248523 3049844.0006696857, 701540.1521008684 3049847.029730515, 701535.9487267743 3049837.1511997245))","[(701535.9487267743, 3049837.1511997245), (701543.1508378264, 3049834.111055317), (701547.3540248523, 3049844.0006696857), (701540.1521008684, 3049847.029730515), (701535.9487267743, 3049837.1511997245)]",POINT (701541.6517871385 3049840.5724497535)
way/1061127214,way/1061127214,"POLYGON ((701738.1268422242 3049487.232347271, 701741.2544351569 3049486.8738597855, 701741.7125791087 3049490.8383638, 701738.5849871543 3049491.19685111, 701738.1268422242 3049487.232347271))","[(701738.1268422242, 3049487.232347271), (701741.2544351569, 3049486.8738597855), (701741.7125791087, 3049490.8383638), (701738.5849871543, 3049491.19685111), (701738.1268422242, 3049487.232347271)]",POINT (701739.9197109031 3049489.035355387)
way/1061127215,way/1061127215,"POLYGON ((701709.3601877771 3049451.898862102, 701718.4882236015 3049450.697251907, 701719.6044308889 3049459.0839942764, 701710.4764010665 3049460.2856032774, 701709.3601877771 3049451.898862102))","[(701709.3601877771, 3049451.898862102), (701718.4882236015, 3049450.697251907), (701719.6044308889, 3049459.0839942764), (701710.4764010665, 3049460.2856032774), (701709.3601877771, 3049451.898862102)]",POINT (701714.4823108077 3049455.491427422)
way/1061127216,way/1061127216,"POLYGON ((701761.823473786 3049464.036955232, 701764.2509711444 3049464.1989440448, 701763.9881575832 3049468.1515497016, 701761.5606610128 3049467.9895608937, 701761.823473786 3049464.036955232))","[(701761.823473786, 3049464.036955232), (701764.2509711444, 3049464.1989440448), (701763.9881575832, 3049468.1515497016), (701761.5606610128, 3049467.9895608937), (701761.823473786, 3049464.036955232)]",POINT (701762.905815891 3049466.094252362)
way/1061127217,way/1061127217,"POLYGON ((701760.4497885709 3049479.0329332855, 701767.1740931903 3049478.0244485047, 701768.7238929316 3049488.2693624324, 701761.9995936689 3049489.277846041, 701760.4497885709 3049479.0329332855))","[(701760.4497885709, 3049479.0329332855), (701767.1740931903, 3049478.0244485047), (701768.7238929316, 3049488.2693624324), (701761.9995936689, 3049489.277846041), (701760.4497885709, 3049479.0329332855)]",POINT (701764.5868420062 3049483.651146876)
way/1061127218,way/1061127218,"POLYGON ((701734.1912207649 3049476.6931370078, 701744.7340758755 3049474.7611927786, 701746.439715592 3049483.944622375, 701735.8968678726 3049485.8765646922, 701734.1912207649 3049476.6931370078))","[(701734.1912207649, 3049476.6931370078), (701744.7340758755, 3049474.7611927786), (701746.439715592, 3049483.944622375), (701735.8968678726, 3049485.8765646922), (701734.1912207649, 3049476.6931370078)]",POINT (701740.3154699769 3049480.3188786604)
way/1061127219,way/1061127219,"POLYGON ((701718.5684464521 3049484.1497016014, 701728.501354629 3049482.063588618, 701730.9030868814 3049493.364438494, 701720.960311107 3049495.4503860516, 701718.5684464521 3049484.1497016014))","[(701718.5684464521, 3049484.1497016014), (701728.501354629, 3049482.063588618), (701730.9030868814, 3049493.364438494), (701720.960311107, 3049495.4503860516), (701718.5684464521, 3049484.1497016014)]",POINT (701724.7336458872 3049488.7578877877)
way/1061127386,way/1061127386,"POLYGON ((701501.7548270024 3049793.6928793774, 701506.130880154 3049793.0999914454, 701507.0735942103 3049800.031863414, 701502.6975434355 3049800.624750867, 701501.7548270024 3049793.6928793774))","[(701501.7548270024, 3049793.6928793774), (701506.130880154, 3049793.0999914454), (701507.0735942103, 3049800.031863414), (701502.6975434355, 3049800.624750867), (701501.7548270024, 3049793.6928793774)]",POINT (701504.4142111656 3049796.8623709586)
way/1061127387,way/1061127387,"POLYGON ((701515.2234693217 3049820.394278065, 701521.8149513489 3049818.4413558333, 701524.5113644487 3049827.4526596814, 701517.9198865974 3049829.4055802147, 701515.2234693217 3049820.394278065))","[(701515.2234693217, 3049820.394278065), (701521.8149513489, 3049818.4413558333), (701524.5113644487, 3049827.4526596814), (701517.9198865974, 3049829.4055802147), (701515.2234693217, 3049820.394278065)]",POINT (701519.8674178083 3049823.9234679504)
way/1061127388,way/1061127388,"POLYGON ((701493.9705741487 3049844.0293746586, 701499.6313345211 3049841.606659889, 701501.9915511706 3049847.043411818, 701496.3306099835 3049849.4772062376, 701493.9705741487 3049844.0293746586))","[(701493.9705741487, 3049844.0293746586), (701499.6313345211, 3049841.606659889), (701501.9915511706, 3049847.043411818), (701496.3306099835, 3049849.4772062376), (701493.9705741487, 3049844.0293746586)]",POINT (701497.9803594233 3049845.539844848)
way/1061127389,way/1061127389,"POLYGON ((701516.5411804894 3049832.7412596685, 701531.2885221103 3049828.6173700625, 701533.8556272769 3049837.6819640314, 701519.1082951867 3049841.8058499806, 701516.5411804894 3049832.7412596685))","[(701516.5411804894, 3049832.7412596685), (701531.2885221103, 3049828.6173700625), (701533.8556272769, 3049837.6819640314), (701519.1082951867, 3049841.8058499806), (701516.5411804894, 3049832.7412596685)]",POINT (701525.1984062484 3049835.2116103997)
way/1061127390,way/1061127390,"POLYGON ((701540.4648512516 3049860.413113378, 701546.5573975511 3049857.565269256, 701548.0940338359 3049860.827097325, 701542.0016713908 3049863.6638597636, 701540.4648512516 3049860.413113378))","[(701540.4648512516, 3049860.413113378), (701546.5573975511, 3049857.565269256), (701548.0940338359, 3049860.827097325), (701542.0016713908, 3049863.6638597636), (701540.4648512516, 3049860.413113378)]",POINT (701544.2808003258 3049860.6164818094)
way/1061127391,way/1061127391,"POLYGON ((701550.6572043867 3049864.7376338784, 701555.1270431245 3049863.2485185154, 701557.396355604 3049870.002764615, 701552.9363946293 3049871.4920418854, 701550.6572043867 3049864.7376338784))","[(701550.6572043867, 3049864.7376338784), (701555.1270431245, 3049863.2485185154), (701557.396355604, 3049870.002764615), (701552.9363946293, 3049871.4920418854), (701550.6572043867, 3049864.7376338784)]",POINT (701554.028703387 3049867.3691834975)
way/1061127392,way/1061127392,"POLYGON ((701529.1969684622 3049868.5956354416, 701539.8782179515 3049864.23845767, 701543.3833080594 3049872.731077177, 701532.7020642136 3049877.0882515614, 701529.1969684622 3049868.5956354416))","[(701529.1969684622, 3049868.5956354416), (701539.8782179515, 3049864.23845767), (701543.3833080594, 3049872.731077177), (701532.7020642136, 3049877.0882515614), (701529.1969684622, 3049868.5956354416)]",POINT (701536.2901396044 3049870.6633550236)
way/1061127393,way/1061127393,"POLYGON ((701517.9869737462 3049881.656021606, 701524.2287453633 3049879.342653412, 701528.2214419546 3049890.015745668, 701521.9895503758 3049892.329274405, 701517.9869737462 3049881.656021606))","[(701517.9869737462, 3049881.656021606), (701524.2287453633, 3049879.342653412), (701528.2214419546, 3049890.015745668), (701521.9895503758, 3049892.329274405), (701517.9869737462, 3049881.656021606)]",POINT (701523.1060537645 3049885.8347548586)
way/1061421441,way/1061421441,"POLYGON ((699866.5439019001 3047297.9438991705, 699870.0381557918 3047297.5465515037, 699870.5054782119 3047301.59974015, 699867.0013477313 3047301.996926249, 699866.5439019001 3047297.9438991705))","[(699866.5439019001, 3047297.9438991705), (699870.0381557918, 3047297.5465515037), (699870.5054782119, 3047301.59974015), (699867.0013477313, 3047301.996926249), (699866.5439019001, 3047297.9438991705)]",POINT (699868.522419191 3047299.7727083145)
way/1061421442,way/1061421442,"POLYGON ((699858.0902637948 3047295.888317456, 699865.8763325898 3047295.2618194525, 699866.4284406998 3047301.9875669214, 699858.6421950785 3047302.625145075, 699858.0902637948 3047295.888317456))","[(699858.0902637948, 3047295.888317456), (699865.8763325898, 3047295.2618194525), (699866.4284406998, 3047301.9875669214), (699858.6421950785, 3047302.625145075), (699858.0902637948, 3047295.888317456)]",POINT (699862.2582548042 3047298.9408759247)
way/1061421443,way/1061421443,"POLYGON ((699858.3529131423 3047279.810146582, 699869.4209073796 3047277.8739668913, 699871.3659477036 3047288.8453638456, 699860.2979627769 3047290.7815412264, 699858.3529131423 3047279.810146582))","[(699858.3529131423, 3047279.810146582), (699869.4209073796, 3047277.8739668913), (699871.3659477036, 3047288.8453638456), (699860.2979627769, 3047290.7815412264), (699858.3529131423, 3047279.810146582)]",POINT (699864.859432668 3047284.3277538475)
way/1061421444,way/1061421444,"POLYGON ((699773.9001380119 3047250.48882601, 699784.3304609092 3047249.484271034, 699785.4648108444 3047261.096348048, 699775.0343166434 3047262.1119822315, 699773.9001380119 3047250.48882601))","[(699773.9001380119, 3047250.48882601), (699784.3304609092, 3047249.484271034), (699785.4648108444, 3047261.096348048), (699775.0343166434, 3047262.1119822315), (699773.9001380119, 3047250.48882601)]",POINT (699779.6816229259 3047255.7955514463)
way/1061421445,way/1061421445,"POLYGON ((699763.65971569 3047268.9089859445, 699782.3529120927 3047265.9112778753, 699783.9244556921 3047275.5575949354, 699765.2213954991 3047278.555138494, 699763.65971569 3047268.9089859445))","[(699763.65971569, 3047268.9089859445), (699782.3529120927, 3047265.9112778753), (699783.9244556921, 3047275.5575949354), (699765.2213954991, 3047278.555138494), (699763.65971569, 3047268.9089859445)]",POINT (699773.7899615369 3047272.2336174236)
way/1061421446,way/1061421446,"POLYGON ((699746.5755866184 3047268.364040598, 699757.4351934589 3047265.27165319, 699760.5678336252 3047276.1294106767, 699749.708235151 3047279.2217948167, 699746.5755866184 3047268.364040598))","[(699746.5755866184, 3047268.364040598), (699757.4351934589, 3047265.27165319), (699760.5678336252, 3047276.1294106767), (699749.708235151, 3047279.2217948167), (699746.5755866184, 3047268.364040598)]",POINT (699753.5717120749 3047272.246724084)
way/1061421447,way/1061421447,"POLYGON ((699817.7534871643 3047283.5028890087, 699822.605771853 3047282.2299274583, 699825.1002518078 3047291.625317897, 699820.2479704161 3047292.8982782657, 699817.7534871643 3047283.5028890087))","[(699817.7534871643, 3047283.5028890087), (699822.605771853, 3047282.2299274583), (699825.1002518078, 3047291.625317897), (699820.2479704161, 3047292.8982782657), (699817.7534871643, 3047283.5028890087)]",POINT (699821.4268701784 3047287.5641026096)
way/1061421448,way/1061421448,"POLYGON ((699805.3538231646 3047263.527048976, 699811.0565041129 3047262.2125519575, 699812.5337892628 3047268.5543907215, 699806.8408077573 3047269.880128961, 699805.3538231646 3047263.527048976))","[(699805.3538231646, 3047263.527048976), (699811.0565041129, 3047262.2125519575), (699812.5337892628, 3047268.5543907215), (699806.8408077573, 3047269.880128961), (699805.3538231646, 3047263.527048976)]",POINT (699808.9451283746 3047266.0431288686)
way/1061421449,way/1061421449,"POLYGON ((699797.4976773954 3047249.6882084385, 699807.8343388506 3047246.5540724206, 699810.3480222289 3047254.7748988587, 699800.0115476666 3047257.897951659, 699797.4976773954 3047249.6882084385))","[(699797.4976773954, 3047249.6882084385), (699807.8343388506, 3047246.5540724206), (699810.3480222289, 3047254.7748988587), (699800.0115476666, 3047257.897951659), (699797.4976773954, 3047249.6882084385)]",POINT (699803.9238883207 3047252.2282456667)
